title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,ticker_sentiment_score,ticker_sentiment_label,overall_sentiment_label_Bullish,overall_sentiment_label_Neutral,overall_sentiment_label_Somewhat-Bearish,overall_sentiment_label_Somewhat-Bullish,day_of_week,summary_length
"Tonix Pharmaceuticals Provides Update on the Development of Its Single Dose Live Attenuated Virus Vaccine Candidate for Mpox, TNX-801, as WHO Declares Mpox Outbreak a Global Health Emergency - Tonix Pharmaceuticals  ( NASDAQ:TNXP ) ",https://www.benzinga.com/pressreleases/24/08/g40413518/tonix-pharmaceuticals-provides-update-on-the-development-of-its-single-dose-live-attenuated-virus-,2024-08-16 11:00:00,Globe Newswire,"World Health Organization ( WHO ) has declared spread of mpox in multiple African countries a public health emergency of international concern ( PHEIC ) 1 Tonix's live virus vaccine candidate, TNX-801, is designed to provide long-term protection from mpox and smallpox with one dose",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,General,www.benzinga.com,"Life Sciences, Financial Markets",0.3895573329897355,0.37378012668098937,Neutral,False,True,False,False,Friday,45
"Tonix Pharmaceuticals Provides Update on the Development of Its Single Dose Live Attenuated Virus Vaccine Candidate for Mpox, TNX-801, as WHO Declares Mpox Outbreak a Global Health Emergency",https://www.globenewswire.com/news-release/2024/08/16/2931463/28908/en/Tonix-Pharmaceuticals-Provides-Update-on-the-Development-of-Its-Single-Dose-Live-Attenuated-Virus-Vaccine-Candidate-for-Mpox-TNX-801-as-WHO-Declares-Mpox-Outbreak-a-Global-Health-E.html,2024-08-16 11:00:00,Tonix Pharmaceuticals Holding Corp.,World Health Organization ( WHO ) has declared spread of mpox in multiple African countries a public health emergency of international concern ...,https://ml.globenewswire.com/Resource/Download/16aad249-3d33-4501-b3d9-118a703fa46e,GlobeNewswire,Unknown,www.globenewswire.com,"Life Sciences, Financial Markets",0.3725954569454618,0.36343844926073815,Neutral,False,True,False,False,Friday,23
Tonix Pharmaceuticals to Present at the Summer 2024 Virtual Investor Summit - Tonix Pharmaceuticals  ( NASDAQ:TNXP ) ,https://www.benzinga.com/pressreleases/24/08/g40335148/tonix-pharmaceuticals-to-present-at-the-summer-2024-virtual-investor-summit,2024-08-13 12:00:00,Globe Newswire,"CHATHAM, N.J., Aug. 13, 2024 ( GLOBE NEWSWIRE ) -- Tonix Pharmaceuticals Holding Corp.",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,News,www.benzinga.com,"Life Sciences, Financial Markets",0.49717582172873603,0.48662676696012525,Neutral,False,True,False,False,Tuesday,14
Tonix Pharmaceuticals Announces Publication in Microorganisms of Technology that Expands Company's Capabilities in Generating Potential Therapeutic Fully Human Antibodies Against SARS-CoV-2 and Other Pathogens - Tonix Pharmaceuticals  ( NASDAQ:TNXP ) ,https://www.benzinga.com/pressreleases/24/08/g40185324/tonix-pharmaceuticals-announces-publication-in-microorganisms-of-technology-that-expands-companys-,2024-08-06 12:00:00,Globe Newswire,"High-throughput, high-content imaging-based assay developed to screen convalescent sera for neutralizing antibodies to SARS-CoV-2 variants",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,General,www.benzinga.com,"Life Sciences, Financial Markets",0.5270282193741571,0.4116941107407903,Neutral,False,True,False,False,Tuesday,15
FDA Recognizes Fibromyalgia As A 'Serious Condition' And Fast-Tracks New Drug Candidate - Tonix Pharmaceuticals  ( NASDAQ:TNXP ) ,https://www.benzinga.com/partner/biotech/24/08/40096916/fda-recognizes-fibromyalgia-as-a-serious-condition-and-fast-tracks-new-drug-candidate,2024-08-01 11:45:22,Meg Flippin,"When it comes to chronic pain conditions, fibromyalgia is among the most common, afflicting more than ten million people in the United States. Globally, 3 to 6% of the world's population suffers from this chronic disease that has no cure.",https://cdn.benzinga.com/files/images/story/2024/08/01/Screenshot-2024-08-01-at-5-06-20PM.png?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"Life Sciences, Financial Markets",0.3721514874379038,0.6344774105252555,Somewhat-Bullish,False,True,False,False,Thursday,40
Tonix Pharmaceuticals Announces Potential Positive Impact of the U.S. National Academies  ( NASEM )  New Definition of Long COVID on the Size of the Fibromyalgia Market for Tonmya™,https://www.globenewswire.com/news-release/2024/07/31/2921797/28908/en/Tonix-Pharmaceuticals-Announces-Potential-Positive-Impact-of-the-U-S-National-Academies-NASEM-New-Definition-of-Long-COVID-on-the-Size-of-the-Fibromyalgia-Market-for-Tonmya.html,2024-07-31 12:00:00,Tonix Pharmaceuticals Holding Corp.,"Fibromyalgia is a ""diagnosable condition"" in people suffering from Long COVID according to ...",https://ml.globenewswire.com/Resource/Download/16aad249-3d33-4501-b3d9-118a703fa46e,GlobeNewswire,Unknown,www.globenewswire.com,"Life Sciences, Financial Markets",0.30175080845866953,0.40767953565356035,Neutral,False,True,False,False,Wednesday,14
"Global Fibromyalgia Treatment Market Projected To Reach $3.86 Billion By 2031 as Positive Growth Trends Expected - AbbVie  ( NYSE:ABBV ) , Axsome Therapeutics  ( NASDAQ:AXSM ) ",https://www.benzinga.com/pressreleases/24/07/g39956575/global-fibromyalgia-treatment-market-projected-to-reach-3-86-billion-by-2031-as-positive-growth-tr,2024-07-25 12:30:00,Globe Newswire,"PALM BEACH, Fla., July 25, 2024 ( GLOBE NEWSWIRE ) -- FN Media Group News Commentary - The fibromyalgia treatment market has witnessed positive growth trends over the past few years. There is higher disease awareness due to growth in diagnosis rates and growing awareness and concern for this ...",https://ml.globenewswire.com/media/f326183f-8829-42af-8851-525b1d7503ed/small/finacialnews-logo-final-01-2-png.png,Benzinga,General,www.benzinga.com,"Life Sciences, Financial Markets",0.544817811440408,0.4473719860293135,Neutral,False,True,False,False,Thursday,50
"Beyond ""One Bug, One Drug"" - Tonix Pharmaceuticals Secures Up To $34 Million In Funding From U.S. Department Of Defense To Develop Broad-Spectrum Antiviral - Tonix Pharmaceuticals  ( NASDAQ:TNXP ) ",https://www.benzinga.com/partner/biotech/24/07/39929031/beyond-one-bug-one-drug-tonix-pharmaceuticals-secures-up-to-34-million-in-funding-from-u-s-depart,2024-07-24 11:45:53,Meg Flippin,The following post was written and/or published as a collaboration between Benzinga's in-house sponsored content team and Tonix Pharmaceuticals Holding Corp. The sponsored content team works to ensure that any and all information contained within is true and accurate to the best of their ...,https://cdn.benzinga.com/files/images/story/2024/07/24/Screenshot-2024-07-23-at-10-19-53PM.png?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"Life Sciences, Financial Markets",0.4812713494012014,0.5237235943776845,Neutral,False,True,False,False,Wednesday,45
"A Redux Of The Lyrica-Cymbalta Fibromyalgia War Of The 2010s May Look More Like David Vs. Goliath - Eli Lilly and Co  ( NYSE:LLY ) , Axsome Therapeutics  ( NASDAQ:AXSM ) ",https://www.benzinga.com/partner/biotech/24/07/39726993/a-redux-of-the-lyrica-cymbalta-fibromyalgia-war-of-the-2010s-may-look-more-like-david-vs-goliath,2024-07-11 12:00:18,James Blacker,The following post was written and/or published as a collaboration between Benzinga's in-house sponsored content team and Tonix Pharmaceuticals Holding Corp. The sponsored content team works to ensure that any and all information contained within is true and accurate to the best of their ...,https://cdn.benzinga.com/files/images/story/2024/07/11/Screenshot-2024-07-10-at-9-08-28PM.png?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"Life Sciences, Financial Markets",0.5107848176433762,0.4544884564683897,Neutral,False,True,False,False,Thursday,45
Tonix Pharmaceuticals Announces Closing of $4.0 Million Public Offering,https://www.globenewswire.com/news-release/2024/07/10/2911457/28908/en/Tonix-Pharmaceuticals-Announces-Closing-of-4-0-Million-Public-Offering.html,2024-07-10 20:30:00,Tonix Pharmaceuticals Holding Corp.,"CHATHAM, N.J., July 10, 2024 ( GLOBE NEWSWIRE ) -- Tonix Pharmaceuticals Holding Corp. ( Nasdaq: TNXP ) ( ""Tonix"" or the ""Company"" ) , a fully-integrated biopharmaceutical company, today announced the closing of its public offering of 3,393,600 shares of its common stock and pre-funded warrants ...",https://ml.globenewswire.com/Resource/Download/16aad249-3d33-4501-b3d9-118a703fa46e,GlobeNewswire,Unknown,www.globenewswire.com,"Life Sciences, IPO, Financial Markets",0.503339575049754,0.5553356594653833,Neutral,False,True,False,False,Wednesday,48
Tonix Pharmaceuticals Announces Closing of $4.0 Million Public Offering - Tonix Pharmaceuticals  ( NASDAQ:TNXP ) ,https://www.benzinga.com/pressreleases/24/07/g39718580/tonix-pharmaceuticals-announces-closing-of-4-0-million-public-offering,2024-07-10 20:30:00,Globe Newswire,"CHATHAM, N.J., July 10, 2024 ( GLOBE NEWSWIRE ) -- Tonix Pharmaceuticals Holding Corp.",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,News,www.benzinga.com,"Life Sciences, IPO, Financial Markets",0.5198112639405725,0.5541711461208072,Neutral,False,True,False,False,Wednesday,14
Tonix Pharmaceuticals Announces Pricing of Approximately $4.0 Million Public Offering,https://www.globenewswire.com/news-release/2024/07/09/2910456/28908/en/Tonix-Pharmaceuticals-Announces-Pricing-of-Approximately-4-0-Million-Public-Offering.html,2024-07-09 13:15:00,Tonix Pharmaceuticals Holding Corp.,"CHATHAM, N.J., July 09, 2024 ( GLOBE NEWSWIRE ) -- Tonix Pharmaceuticals Holding Corp. ( Nasdaq: TNXP ) ( ""Tonix"" or the ""Company"" ) , a fully-integrated biopharmaceutical company, today announced it has entered into a placement agency agreement for the purchase and sale of 7,096,740 shares of ...",https://ml.globenewswire.com/Resource/Download/16aad249-3d33-4501-b3d9-118a703fa46e,GlobeNewswire,Unknown,www.globenewswire.com,"Life Sciences, IPO, Financial Markets",0.5396652441902319,0.5625598104821833,Neutral,False,True,False,False,Tuesday,49
Why Mainz Biomed Shares Are Trading Higher By Around 16%; Here Are 20 Stocks Moving Premarket - Mainz Biomed  ( NASDAQ:MYNZ ) ,https://www.benzinga.com/news/24/07/39681435/why-mainz-biomed-shares-are-trading-higher-by-around-16-here-are-20-stocks-moving-premarket,2024-07-09 09:33:25,Avi Kapoor,Shares of Mainz Biomed N.V. MYNZ rose sharply in today's pre-market trading after the company announced submission for the FDA Breakthrough Device Designation for its next generation CRC screening test. Mainz Biomed shares jumped 16% to $0.5534 in pre-market trading.,https://cdn.benzinga.com/files/images/story/2024/07/09/movers-image.jpeg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,"Life Sciences, Energy & Transportation, Technology, IPO, Retail & Wholesale, Financial Markets, Manufacturing, Real Estate & Construction",0.6823531224221409,0.7607832546280939,Somewhat-Bullish,False,False,False,True,Tuesday,40
Tonix Pharmaceuticals Announces Proposed Public Offering,https://www.globenewswire.com/news-release/2024/07/08/2909993/28908/en/Tonix-Pharmaceuticals-Announces-Proposed-Public-Offering.html,2024-07-08 21:00:00,Tonix Pharmaceuticals Holding Corp.,"CHATHAM, N.J., July 08, 2024 ( GLOBE NEWSWIRE ) -- Tonix Pharmaceuticals Holding Corp. ( Nasdaq: TNXP ) ( ""Tonix"" or the ""Company"" ) , a fully-integrated biopharmaceutical company, today announced that it intends to offer and sell shares of its common stock ( or pre-funded warrants in lieu ...",https://ml.globenewswire.com/Resource/Download/16aad249-3d33-4501-b3d9-118a703fa46e,GlobeNewswire,Unknown,www.globenewswire.com,"Life Sciences, Financial Markets",0.5199555190171607,0.485208683222845,Neutral,False,True,False,False,Monday,50
Tonix Pharmaceuticals Announces Proposed Public Offering - Tonix Pharmaceuticals  ( NASDAQ:TNXP ) ,https://www.benzinga.com/pressreleases/24/07/g39676576/tonix-pharmaceuticals-announces-proposed-public-offering,2024-07-08 21:00:00,Globe Newswire,"CHATHAM, N.J., July 08, 2024 ( GLOBE NEWSWIRE ) -- Tonix Pharmaceuticals Holding Corp. TNXP ( ""Tonix"" or the ""Company"" ) , a fully-integrated biopharmaceutical company, today announced that it intends to offer and sell shares of its common stock ( or pre-funded warrants in lieu thereof ) .",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,Markets,www.benzinga.com,"Life Sciences, Financial Markets",0.5330309112018969,0.48478403965424116,Neutral,False,True,False,False,Monday,49
Why Tonix Pharmaceuticals  ( TNXP )  Stock Is Falling - Tonix Pharmaceuticals  ( NASDAQ:TNXP ) ,https://www.benzinga.com/news/24/07/39670697/why-tonix-pharmaceuticals-tnxp-stock-is-falling,2024-07-08 16:21:23,Henry Khederian,Tonix Pharmaceuticals Holding Corp TNXP shares are trading lower by 11.3% to $0.71 during Monday's session after the company announced receipt of the formal minutes from a recent pre-New Drug Application meeting with the FDA for Tonmya for the management of fibromyalgia.,https://cdn.benzinga.com/files/images/story/2024/07/08/vaccine-4892059.jpeg?width=1200&height=800&fit=crop,Benzinga,News,www.benzinga.com,"Life Sciences, Financial Markets",0.7388100776876612,0.7485432728295851,Somewhat-Bullish,False,False,False,True,Monday,42
What's Going On With Tonix Pharmaceuticals Stock On Monday? - Tonix Pharmaceuticals  ( NASDAQ:TNXP ) ,https://www.benzinga.com/general/biotech/24/07/39577705/nano-cap-tonix-pharmaceuticals-secures-large-us-department-of-defense-contract,2024-07-01 15:07:24,Vandana Singh,"On Monday, Tonix Pharmaceuticals Holding Corp TNXP was awarded an Other Transaction Agreement ( OTA ) with a potential value of up to $34 million over five years by the Defense Threat Reduction Agency ( DTRA ) , an agency within the U.S. Department of Defense ( DoD ) .",https://cdn.benzinga.com/files/images/story/2024/07/01/TNXP.png?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"Life Sciences, Financial Markets",0.7950821623695927,0.7506812533324534,Somewhat-Bullish,False,False,False,True,Monday,50
Tonix Pharmaceuticals Announces Closing of $4.0 Million Public Offering,https://www.globenewswire.com/news-release/2024/06/28/2906126/28908/en/Tonix-Pharmaceuticals-Announces-Closing-of-4-0-Million-Public-Offering.html,2024-06-28 20:05:00,Tonix Pharmaceuticals Holding Corp.,"CHATHAM, N.J., June 28, 2024 ( GLOBE NEWSWIRE ) -- Tonix Pharmaceuticals Holding Corp. ( Nasdaq: TNXP ) ( ""Tonix"" or the ""Company"" ) , a fully-integrated biopharmaceutical company, today announced the closing of its public offering of 2,833,900 shares of its common stock and pre-funded warrants ...",https://ml.globenewswire.com/Resource/Download/16aad249-3d33-4501-b3d9-118a703fa46e,GlobeNewswire,Unknown,www.globenewswire.com,"Life Sciences, IPO, Financial Markets",0.503339575049754,0.5553356594653833,Neutral,False,True,False,False,Friday,48
Tonix Pharmaceuticals Announces Pricing of Approximately $4.0 Million Public Offering,https://www.globenewswire.com/news-release/2024/06/27/2905205/28908/en/Tonix-Pharmaceuticals-Announces-Pricing-of-Approximately-4-0-Million-Public-Offering.html,2024-06-27 12:36:00,Tonix Pharmaceuticals Holding Corp.,"CHATHAM, N.J., June 27, 2024 ( GLOBE NEWSWIRE ) -- Tonix Pharmaceuticals Holding Corp. ( Nasdaq: TNXP ) ( ""Tonix"" or the ""Company"" ) , a fully-integrated biopharmaceutical company, today announced it has entered into a placement agency agreement for the purchase and sale of approximately ...",https://ml.globenewswire.com/Resource/Download/16aad249-3d33-4501-b3d9-118a703fa46e,GlobeNewswire,Unknown,www.globenewswire.com,"Life Sciences, IPO, Financial Markets",0.5396652441902319,0.5607665815063818,Neutral,False,True,False,False,Thursday,47
"Nike, Micron And 3 Stocks To Watch Heading Into Thursday - Micron Technology  ( NASDAQ:MU ) ",https://www.benzinga.com/news/earnings/24/06/39517750/nike-micron-and-3-stocks-to-watch-heading-into-thursday,2024-06-27 06:59:24,Avi Kapoor,"With U.S. stock futures trading lower this morning on Thursday, some of the stocks that may grab investor focus today are as follows: Wall Street expects Walgreens Boots Alliance, Inc. WBA to report quarterly earnings at $0.71 per share on revenue of $36.00 billion before the opening bell, ...",https://cdn.benzinga.com/files/images/story/2024/06/27/micron-shutter2.jpeg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,"Life Sciences, IPO, Retail & Wholesale, Financial Markets, Manufacturing, Earnings",0.8151714324529105,0.5638068210435638,Neutral,False,False,False,True,Thursday,49
Tonix Pharmaceuticals Announces Proposed Public Offering,https://www.globenewswire.com/news-release/2024/06/26/2904830/28908/en/Tonix-Pharmaceuticals-Announces-Proposed-Public-Offering.html,2024-06-26 20:40:00,Tonix Pharmaceuticals Holding Corp.,"CHATHAM, N.J., June 26, 2024 ( GLOBE NEWSWIRE ) -- Tonix Pharmaceuticals Holding Corp. ( Nasdaq: TNXP ) ( ""Tonix"" or the ""Company"" ) , a fully-integrated biopharmaceutical company, today announced that it intends to offer and sell shares of its common stock ( or pre-funded warrants in lieu ...",https://ml.globenewswire.com/Resource/Download/16aad249-3d33-4501-b3d9-118a703fa46e,GlobeNewswire,Unknown,www.globenewswire.com,"Life Sciences, Financial Markets",0.5199555190171607,0.485208683222845,Neutral,False,True,False,False,Wednesday,50
Applied Digital Unusual Options Activity For October 10 - Applied Digital  ( NASDAQ:APLD ) ,https://www.benzinga.com/insights/options/24/10/41281252/applied-digital-unusual-options-activity-for-october-10,2024-10-10 20:16:41,Benzinga Insights,"Deep-pocketed investors have adopted a bullish approach towards Applied Digital APLD, and it's something market players shouldn't ignore. Our tracking of public options records at Benzinga unveiled this significant move today.",https://www.benzinga.com/files/images/story/2024/1728591399_0.png,Benzinga,Markets,www.benzinga.com,"Earnings, Financial Markets",0.6821178325884822,0.6571328830432616,Somewhat-Bullish,False,False,False,True,Thursday,31
What's Going On With Applied Digital Stock After Earnings? - Applied Digital  ( NASDAQ:APLD ) ,https://www.benzinga.com/news/earnings/24/10/41276203/whats-going-on-with-applied-digital-stock-after-earnings,2024-10-10 16:00:59,Erica Kollmann,Applied Digital Corporation APLD shares are trading higher Thursday after the company reported its first-quarter financial results after Wednesday's closing bell. Applied Digital beat analyst expectations on the top and bottom lines for the first quarter of fiscal year 2025.,https://cdn.benzinga.com/files/images/story/2024/10/10/applied-digital-shutter.jpeg?width=1200&height=800&fit=crop,Benzinga,News,www.benzinga.com,"Earnings, Financial Markets, Manufacturing",0.678127709159357,0.6893623746693599,Somewhat-Bullish,False,False,False,True,Thursday,40
"Applied Digital Corporation  ( APLD )  Reports Q1 Loss, Tops Revenue Estimates",https://www.zacks.com/stock/news/2348549/applied-digital-corporation-apld-reports-q1-loss-tops-revenue-estimates,2024-10-09 21:25:05,Zacks Equity Research,"Applied Digital Corporation (APLD) delivered earnings and revenue surprises of 89.29% and 12.35%, respectively, for the quarter ended August 2024. Do the numbers hold clues to what lies ahead for the stock?",https://staticx-tuner.zacks.com/images/default_article_images/default292.jpg,Zacks Commentary,Unknown,www.zacks.com,"Earnings, Finance, Financial Markets",0.5505025818857641,0.5277963517125555,Neutral,False,True,False,False,Wednesday,32
Applied Digital Shares Dip After Q1 Results: Details - Applied Digital  ( NASDAQ:APLD ) ,https://www.benzinga.com/news/earnings/24/10/41260729/applied-digital-shares-dip-after-q1-results-details,2024-10-09 20:38:28,Erica Kollmann,Applied Digital Corp APLD reported its first-quarter financial results after Wednesday's closing bell. Here's a look at the details from the report. The Details: Applied Digital reported quarterly losses of 15 cents per share which beat the analyst consensus estimate for losses of 29 cents.,https://cdn.benzinga.com/files/images/story/2024/10/09/applied-digital-shutter.jpeg?width=1200&height=800&fit=crop,Benzinga,News,www.benzinga.com,"Earnings, Financial Markets, Manufacturing",0.6823279127971059,0.6193413422210335,Somewhat-Bullish,False,False,False,True,Wednesday,45
"Why Nasdaq, S&P 500 Futures Are Little Changed on Wednesday - Invesco QQQ Trust, Series 1  ( NASDAQ:QQQ ) , SPDR S&P 500  ( ARCA:SPY ) ",https://www.benzinga.com/news/earnings/24/10/41247174/us-stocks-set-to-open-marginally-lower-nvidia-gains-traders-eye-fed-minutes-strategist-predicts-man,2024-10-09 11:29:46,Shanthi Rexaline,See-sawing mood persists on Wall Street as the index futures point to a marginally lower start on Wednesday after the tech-led rebound witnessed in the previous session. Nvidia Corp. NVDA is advancing in premarket and the rest of the big techs were just about higher.,https://cdn.benzinga.com/files/images/story/2024/10/09/New-York-Stock-Exchange.jpeg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,"Energy & Transportation, Technology, Finance, Economy - Monetary, Financial Markets, Manufacturing, Earnings",0.6988584241463391,0.40214527499361735,Neutral,False,False,False,True,Wednesday,45
Top Wall Street Forecasters Revamp Applied Digital Price Expectations Ahead Of Q1 Earnings - Applied Digital  ( NASDAQ:APLD ) ,https://www.benzinga.com/news/earnings/24/10/41230092/top-wall-street-forecasters-revamp-applied-digital-price-expectations-ahead-of-q1-earnings,2024-10-08 14:08:52,Avi Kapoor,"Applied Digital Corporation APLD will release earnings results for its first quarter, after the closing bell on Wednesday, Oct. 9. Analysts expect the Dallas, Texas-based company to report a quarterly loss at 29 cents per share, versus a year-ago loss of 12 cents per share.",https://editorial-assets.benzinga.com/wp-content/uploads/2024/10/08030136/image-42-1024x513.png,Benzinga,Trading,www.benzinga.com,"Earnings, Financial Markets, Manufacturing",0.5421441906519909,0.5445076826618639,Neutral,False,True,False,False,Tuesday,45
Applied Digital Corporation  ( APLD )  Expected to Beat Earnings Estimates: What to Know Ahead of Q1 Release,https://www.zacks.com/stock/news/2344813/applied-digital-corporation-apld-expected-to-beat-earnings-estimates-what-to-know-ahead-of-q1-release,2024-10-02 14:00:04,Zacks Equity Research,Applied Digital Corporation (APLD) possesses the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.,https://staticx-tuner.zacks.com/images/default_article_images/default200.jpg,Zacks Commentary,Unknown,www.zacks.com,"Earnings, Financial Markets",0.6489545708551525,0.5770115860828064,Neutral,False,False,False,True,Wednesday,28
"Stellantis, MicroStrategy, Bit Digital And Other Big Stocks Moving Lower In Monday's Pre-Market Session - Stellantis  ( NYSE:STLA ) ",https://www.benzinga.com/news/24/09/41091503/stellantis-microstrategy-bit-digital-and-other-big-stocks-moving-lower-in-mondays-pre-market-session,2024-09-30 12:30:00,Avi Kapoor,"U.S. stock futures were slightly lower this morning, with the Nasdaq futures falling around 0.1% on Monday. Shares of Stellantis N.V. STLA fell sharply in today's pre-market trading after the company updated its 2024 guidance.",https://cdn.benzinga.com/files/images/story/2024/09/30/movers-image_11.jpeg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,"Life Sciences, Financial Markets, Manufacturing, Real Estate & Construction, Technology, Finance",0.42065620653965685,0.14211231084256587,Bearish,False,True,False,False,Monday,35
Why Nio Shares Are Trading Higher By Around 13%; Here Are 20 Stocks Moving Premarket - NIO  ( NYSE:NIO ) ,https://www.benzinga.com/news/24/09/41086919/why-nio-shares-are-trading-higher-by-around-13-here-are-20-stocks-moving-premarket,2024-09-30 09:36:16,Avi Kapoor,"Shares of NIO Inc. NIO rose sharply in today's pre-market. Nio announced Sunday that strategic investors, including Hefei Jianheng New Energy Automobile Investment Fund Partnership, Anhui Provincial Emerging Industry Investment Co., Ltd. and CS Capital Co., Ltd., have agreed to invest an ...",https://cdn.benzinga.com/files/images/story/2024/09/30/Nio-Photo-by-Sundry-Photography-on-Shutt_0.jpeg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,"Life Sciences, Financial Markets, Manufacturing, Real Estate & Construction, Technology, Finance",0.5757780320526378,0.5354607773495642,Neutral,False,True,False,False,Monday,43
Applied Digital Unusual Options Activity For September 27 - Applied Digital  ( NASDAQ:APLD ) ,https://www.benzinga.com/insights/options/24/09/41068255/applied-digital-unusual-options-activity-for-september-27,2024-09-27 14:34:27,Benzinga Insights,"Whales with a lot of money to spend have taken a noticeably bearish stance on Applied Digital. Looking at options history for Applied Digital APLD we detected 10 trades. If we consider the specifics of each trade, it is accurate to state that 40% of the investors opened trades with bullish ...",https://www.benzinga.com/files/images/story/2024/1727447663_0.png,Benzinga,Markets,www.benzinga.com,"Earnings, Financial Markets",0.6344870471546036,0.5792598523386658,Neutral,False,False,False,True,Friday,52
Looking Into Applied Digital's Recent Short Interest - Applied Digital  ( NASDAQ:APLD ) ,https://www.benzinga.com/insights/short-sellers/24/09/41055351/looking-into-applied-digitals-recent-short-interest,2024-09-26 19:45:16,Benzinga Insights,"Applied Digital's APLD short percent of float has risen 18.53% since its last report. The company recently reported that it has 24.09 million shares sold short, which is 12.73% of all regular shares that are available for trading.",https://www.benzinga.com/files/images/story/2024/1727379913_0.png,Benzinga,Trading,www.benzinga.com,Financial Markets,0.8089082411664773,0.5909570892897771,Neutral,False,False,False,True,Thursday,38
"Zacks Investment Ideas feature highlights: TeraWulf, Core Scientific, Applied Digital and Nvidia",https://www.zacks.com/stock/news/2341308/zacks-investment-ideas-feature-highlights-terawulf-core-scientific-applied-digital-and-nvidia,2024-09-25 13:00:00,Zacks Equity Research,"TeraWulf, Core Scientific, Applied Digital and Nvidia are part of the Zacks Investment Ideas article.",https://staticx-tuner.zacks.com/images/articles/main/c1/13186.jpg,Zacks Commentary,Unknown,www.zacks.com,"Life Sciences, Financial Markets, Manufacturing, Technology, Blockchain",0.9136122171445058,0.47501897435986506,Neutral,True,False,False,False,Wednesday,15
"CORZ, WULF and APLD Stocks Set to Boom? Thank AI/ Bitcoin Data Centers",https://www.zacks.com/commentary/2340085/corz-wulf-and-apld-stocks-set-to-boom-thank-ai-bitcoin-data-centers,2024-09-24 14:04:00,Andrew Rocco,"Data centers, AI, and Bitcoin mining are three fast-growing businesses bound to be multi-year megatrends. CORZ, WULF, and APLD are three companies that should benefit for years.",https://staticx-tuner.zacks.com/images/articles/main/a9/50722.jpg,Zacks Commentary,Unknown,www.zacks.com,"Life Sciences, Financial Markets, Manufacturing, Technology, Finance, Blockchain",0.8956965769530807,0.5862564847154368,Neutral,True,False,False,False,Tuesday,27
"Applied Digital Sets Fiscal First Quarter 2025 Earnings Conference Call for Wednesday, October 9, 2024 at 5:00 p.m. Eastern Time",https://www.globenewswire.com/news-release/2024/09/23/2951337/0/en/Applied-Digital-Sets-Fiscal-First-Quarter-2025-Earnings-Conference-Call-for-Wednesday-October-9-2024-at-5-00-p-m-Eastern-Time.html,2024-09-23 12:00:00,"Applied Blockchain, Inc.","DALLAS, Sept. 23, 2024 ( GLOBE NEWSWIRE ) -- Applied Digital Corporation ( Nasdaq: APLD ) ( ""Applied Digital"" or the ""Company"" ) , a designer, builder and operator of next-generation digital infrastructure designed for High-Performance Computing ( ""HPC"" ) applications, will host a conference ...",https://ml.globenewswire.com/Resource/Download/a09f7f80-1e66-44ed-b53a-6007ec7be92a,GlobeNewswire,Unknown,www.globenewswire.com,Financial Markets,0.5191432088771493,0.5709241598743958,Neutral,False,True,False,False,Monday,46
Applied Announces New Innovation Across Its Digital Agency Portfolio,https://www.benzinga.com/pressreleases/24/09/g40817714/applied-announces-new-innovation-across-its-digital-agency-portfolio,2024-09-11 16:00:00,Globe Newswire,"Chicago, IL., Sept. 11, 2024 ( GLOBE NEWSWIRE ) -- Applied Systems® today announced innovative enhancements across its Digital Agency® portfolio.",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,General,www.benzinga.com,Financial Markets,0.7696596560566824,0.7231211041774854,Somewhat-Bullish,False,False,False,True,Wednesday,21
 ( APLD )  - Analyzing Applied Digital's Short Interest - Applied Digital  ( NASDAQ:APLD ) ,https://www.benzinga.com/insights/short-sellers/24/09/40802955/apld-analyzing-applied-digitals-short-interest,2024-09-10 19:45:15,Benzinga Insights,"Applied Digital's APLD short percent of float has risen 5.7% since its last report. The company recently reported that it has 18.22 million shares sold short, which is 15.02% of all regular shares that are available for trading.",https://www.benzinga.com/files/images/story/2024/1725997512_0.png,Benzinga,Trading,www.benzinga.com,Financial Markets,0.8089082411664773,0.5909570892897771,Neutral,False,False,False,True,Tuesday,38
